oare_id,parent_oare_id,fold,top1_score,g35_enabled,g50_enabled,g65_enabled
a61c1d7a-b0bf-4d12-bd2c-2e45ca7ab1ed__c2of5__gc1of1,a61c1d7a-b0bf-4d12-bd2c-2e45ca7ab1ed,1,1.0,True,True,True
d9a14f87-7f2b-4219-af48-622c3736c233__c2of2__gc1of1,d9a14f87-7f2b-4219-af48-622c3736c233,0,0.3241,False,False,False
52890d55-bf4a-49a3-a24a-9f7fb32e7073__c3of4__gc1of1,52890d55-bf4a-49a3-a24a-9f7fb32e7073,3,1.0,True,True,True
47a707a8-2032-4eec-9584-65164888fb06__c2of2__gc1of1,47a707a8-2032-4eec-9584-65164888fb06,1,1.0,True,True,True
e7591a56-60ec-429a-9ac0-7826240834db__c2of4__gc1of1,e7591a56-60ec-429a-9ac0-7826240834db,4,1.0,True,True,True
29b4bec4-6024-413f-959a-b5714ceafa5c__c1of3__gc1of1,29b4bec4-6024-413f-959a-b5714ceafa5c,4,1.0,True,True,True
168d7873-608c-4ba9-9087-5f4945fdc7d7__c3of3__gc1of1,168d7873-608c-4ba9-9087-5f4945fdc7d7,1,1.0,True,True,True
42b7176d-4c2c-4f23-b857-217524676d4c__c5of5__gc1of1,42b7176d-4c2c-4f23-b857-217524676d4c,2,1.0,True,True,True
bf8a03ca-c4c6-4779-a926-a60d07c92bf0__c2of5__gc1of1,bf8a03ca-c4c6-4779-a926-a60d07c92bf0,2,1.0,True,True,True
241862c4-7bd3-4ad9-a468-510bf7bcd747__c3of3__gc1of1,241862c4-7bd3-4ad9-a468-510bf7bcd747,1,1.0,True,True,True
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b__c1of5__gc1of1,6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1,1.0,True,True,True
342a2282-9eaf-4089-9f9f-ce78dc72d91c__gc1of1,342a2282-9eaf-4089-9f9f-ce78dc72d91c,2,1.0,True,True,True
16830cc1-253e-40d2-b904-2b3ab6234675__gc1of1,16830cc1-253e-40d2-b904-2b3ab6234675,1,1.0,True,True,True
482084a4-2d34-48ff-ad01-5b5019e3e9b6__c1of4__gc1of1,482084a4-2d34-48ff-ad01-5b5019e3e9b6,0,0.3539,True,False,False
c97bb594-a5a1-4674-9496-48496e91c2ee__gc1of1,c97bb594-a5a1-4674-9496-48496e91c2ee,1,1.0,True,True,True
6bc22c03-eaae-49d5-9b7e-9713c1e24195__c3of3__gc1of1,6bc22c03-eaae-49d5-9b7e-9713c1e24195,3,1.0,True,True,True
0d3403e0-30ac-4ec8-8b46-4cd141546fd7__gc1of1,0d3403e0-30ac-4ec8-8b46-4cd141546fd7,0,0.4157,True,False,False
621572b5-1cec-4c0b-a49e-7015a0c78139__gc1of1,621572b5-1cec-4c0b-a49e-7015a0c78139,1,1.0,True,True,True
2286d746-72f6-4670-b7bf-4b944c20c86f__c3of4__gc1of1,2286d746-72f6-4670-b7bf-4b944c20c86f,2,1.0,True,True,True
3809e5da-963a-4926-9b86-80e60b641a4c__gc1of1,3809e5da-963a-4926-9b86-80e60b641a4c,0,0.3111,False,False,False
26ebe582-a312-4b63-8138-b7a19b12f277__c4of5__gc1of1,26ebe582-a312-4b63-8138-b7a19b12f277,0,0.3439,False,False,False
2290dcb8-ee6a-42b7-ae8c-caa6ddf793c7__gc1of1,2290dcb8-ee6a-42b7-ae8c-caa6ddf793c7,2,1.0,True,True,True
d9058197-10a1-4a9f-b722-74d11f358762__c2of5__gc1of1,d9058197-10a1-4a9f-b722-74d11f358762,0,0.7846,True,True,True
3eb34a02-47fa-4d57-b6ea-b75aa256b588__c3of3__gc1of1,3eb34a02-47fa-4d57-b6ea-b75aa256b588,1,1.0,True,True,True
9842a4a1-0697-4876-bdd6-39288aecb99d__c5of5__gc1of1,9842a4a1-0697-4876-bdd6-39288aecb99d,2,1.0,True,True,True
4ecd0907-df65-49d2-81e7-1e46529a0542__gc1of1,4ecd0907-df65-49d2-81e7-1e46529a0542,1,1.0,True,True,True
eed94d94-3c42-4370-aac2-a6e71a3424b2__c4of4__gc1of1,eed94d94-3c42-4370-aac2-a6e71a3424b2,3,1.0,True,True,True
da452b15-c1e1-4581-a654-2d1db55fcfcb__gc1of1,da452b15-c1e1-4581-a654-2d1db55fcfcb,2,1.0,True,True,True
46a81eaf-ab4f-45cc-a6ac-c8aa57551fe0__c3of3__gc1of1,46a81eaf-ab4f-45cc-a6ac-c8aa57551fe0,4,1.0,True,True,True
a8be1281-40a9-4c23-81d3-5cdf39de12da__c2of2__gc1of1,a8be1281-40a9-4c23-81d3-5cdf39de12da,0,0.4756,True,False,False
8902d278-a155-40f9-a01b-644f4a1017cf__c2of3__gc1of1,8902d278-a155-40f9-a01b-644f4a1017cf,3,1.0,True,True,True
5cfa3993-2824-431a-854e-5de1a6fbc54c__c5of5__gc1of1,5cfa3993-2824-431a-854e-5de1a6fbc54c,2,1.0,True,True,True
341e367f-59bf-403d-8b44-17cbc6038df8__gc1of1,341e367f-59bf-403d-8b44-17cbc6038df8,0,0.2947,False,False,False
dfa4f36e-eb92-45fd-800c-514ba0af5966__gc1of1,dfa4f36e-eb92-45fd-800c-514ba0af5966,0,0.3854,True,False,False
cce87aa1-0ae0-4d5c-addd-b90093384091__c2of2__gc1of1,cce87aa1-0ae0-4d5c-addd-b90093384091,3,1.0,True,True,True
ee24157a-9db8-4617-8bf8-1715f33d8246__c3of5__gc1of1,ee24157a-9db8-4617-8bf8-1715f33d8246,2,1.0,True,True,True
62c6516a-63f9-40d3-bf01-b45128b32333__c2of2__gc1of1,62c6516a-63f9-40d3-bf01-b45128b32333,0,0.5163,True,True,False
cd1d4a54-611c-4da9-95f6-82b998c27590__c5of5__gc1of1,cd1d4a54-611c-4da9-95f6-82b998c27590,4,1.0,True,True,True
f20aa66a-6008-40fa-a003-4c651af28abd__c2of2__gc1of1,f20aa66a-6008-40fa-a003-4c651af28abd,4,1.0,True,True,True
6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b__c5of5__gc1of1,6097bb85-b3ab-424d-9e8a-7f3cb8c4d85b,1,1.0,True,True,True
2286d746-72f6-4670-b7bf-4b944c20c86f__c2of4__gc1of1,2286d746-72f6-4670-b7bf-4b944c20c86f,2,1.0,True,True,True
27cdbaba-9b9e-4832-945b-d13d3bf4e2ac__c2of2__gc1of1,27cdbaba-9b9e-4832-945b-d13d3bf4e2ac,4,1.0,True,True,True
b6d40d0c-10da-4184-89d8-d6af6c95e25a__c3of3__gc1of1,b6d40d0c-10da-4184-89d8-d6af6c95e25a,2,1.0,True,True,True
f73ed41a-1d50-4f52-b23f-e496d275b2e6__c2of3__gc1of1,f73ed41a-1d50-4f52-b23f-e496d275b2e6,4,1.0,True,True,True
93e5cc0e-f71b-4198-8f41-3ca958ef74c0__c1of2__gc1of1,93e5cc0e-f71b-4198-8f41-3ca958ef74c0,4,1.0,True,True,True
cdc5019e-3950-488f-954d-1900a0e02308__c2of4__gc1of1,cdc5019e-3950-488f-954d-1900a0e02308,3,1.0,True,True,True
542e0156-6adc-4ed2-8ea8-32d5e1c4d861__c2of2__gc1of1,542e0156-6adc-4ed2-8ea8-32d5e1c4d861,0,0.3226,False,False,False
1c4c71a9-8eb1-4f48-a035-9705450b8968__c1of4__gc1of1,1c4c71a9-8eb1-4f48-a035-9705450b8968,3,1.0,True,True,True
fe941a29-6a42-4205-a9dd-0d2d93ece361__c2of4__gc1of1,fe941a29-6a42-4205-a9dd-0d2d93ece361,2,1.0,True,True,True
777efde2-f9af-457a-8e8e-8c8dd7da61a6__c3of3__gc1of1,777efde2-f9af-457a-8e8e-8c8dd7da61a6,3,1.0,True,True,True
8a90751c-e892-4b7a-8524-e9afa2120730__c1of3__gc1of1,8a90751c-e892-4b7a-8524-e9afa2120730,3,1.0,True,True,True
867220fb-f2d7-4dda-a256-035df8d7d23e__c2of2__gc1of1,867220fb-f2d7-4dda-a256-035df8d7d23e,1,1.0,True,True,True
fd482abc-8de7-4157-88c4-f1a3e80f5a67__c2of2__gc1of1,fd482abc-8de7-4157-88c4-f1a3e80f5a67,4,1.0,True,True,True
9842a4a1-0697-4876-bdd6-39288aecb99d__c3of5__gc1of1,9842a4a1-0697-4876-bdd6-39288aecb99d,2,1.0,True,True,True
e40395f6-af54-4b65-9b04-c1b15c3b4da2__c2of2__gc1of1,e40395f6-af54-4b65-9b04-c1b15c3b4da2,3,1.0,True,True,True
c2609f8b-ae5b-45b8-b074-02b850553da7__c2of2__gc1of1,c2609f8b-ae5b-45b8-b074-02b850553da7,1,1.0,True,True,True
a03452b0-7d09-4917-9aea-c2f733c80b76__c2of2__gc1of1,a03452b0-7d09-4917-9aea-c2f733c80b76,3,1.0,True,True,True
3c14743e-1ed5-4df9-aefb-353408b5a943__c3of3__gc1of1,3c14743e-1ed5-4df9-aefb-353408b5a943,0,0.2872,False,False,False
b2461815-0a39-4ada-b647-1cc48c0fe199__c2of2__gc1of1,b2461815-0a39-4ada-b647-1cc48c0fe199,0,0.3022,False,False,False
f6632233-411b-40a6-a62d-3f0889692511__c2of3__gc1of1,f6632233-411b-40a6-a62d-3f0889692511,0,0.3584,True,False,False
8902d278-a155-40f9-a01b-644f4a1017cf__c3of3__gc1of1,8902d278-a155-40f9-a01b-644f4a1017cf,3,1.0,True,True,True
f352e4ba-65ff-43bf-88ce-8e3e073943be__c1of3__gc1of1,f352e4ba-65ff-43bf-88ce-8e3e073943be,1,1.0,True,True,True
93040e53-ffd8-43ef-a7be-163d7a58fcb4__c3of3__gc1of1,93040e53-ffd8-43ef-a7be-163d7a58fcb4,1,1.0,True,True,True
8a9fbc13-b48d-4523-900d-2cfa69d42c4c__c2of5__gc1of1,8a9fbc13-b48d-4523-900d-2cfa69d42c4c,2,1.0,True,True,True
5df8b056-0e84-46d3-a4b9-411ee84b7501__c5of5__gc1of1,5df8b056-0e84-46d3-a4b9-411ee84b7501,2,1.0,True,True,True
b2f4aa89-c723-4fd0-a79c-0ae342a890ce__c2of5__gc1of1,b2f4aa89-c723-4fd0-a79c-0ae342a890ce,1,1.0,True,True,True
faa07d83-7ad3-4f8f-ac36-09548b88797a__gc1of1,faa07d83-7ad3-4f8f-ac36-09548b88797a,2,1.0,True,True,True
730dff7e-5939-4845-bcf4-6964f75101b8__c3of3__gc1of1,730dff7e-5939-4845-bcf4-6964f75101b8,4,1.0,True,True,True
cc64a304-95c3-4d6a-a930-a676162da916__gc1of1,cc64a304-95c3-4d6a-a930-a676162da916,0,0.5921,True,True,False
935c5868-cbd3-4980-96c1-39400bd384dc__c4of7__gc1of1,935c5868-cbd3-4980-96c1-39400bd384dc,2,1.0,True,True,True
f8317e4a-b7c1-4a17-aed2-e93aef5aa2ff__c2of2__gc1of1,f8317e4a-b7c1-4a17-aed2-e93aef5aa2ff,0,0.2943,False,False,False
9b81ba0f-a2e2-47b4-918e-65e7f9cc28a4__c2of2__gc1of1,9b81ba0f-a2e2-47b4-918e-65e7f9cc28a4,1,1.0,True,True,True
30f5bc8a-5090-4d32-ad83-cfb0d25d98e5__c2of2__gc1of1,30f5bc8a-5090-4d32-ad83-cfb0d25d98e5,0,0.2823,False,False,False
0bb53a4a-e190-4572-9793-bafd0010d596__c7of7__gc1of1,0bb53a4a-e190-4572-9793-bafd0010d596,0,0.2516,False,False,False
d9af27fd-c4d1-44c8-b790-ca584b3a9119__c2of3__gc1of1,d9af27fd-c4d1-44c8-b790-ca584b3a9119,4,1.0,True,True,True
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c3of3__gc1of1,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,1,1.0,True,True,True
a61c1d7a-b0bf-4d12-bd2c-2e45ca7ab1ed__c1of5__gc1of1,a61c1d7a-b0bf-4d12-bd2c-2e45ca7ab1ed,1,1.0,True,True,True
681d6731-e05f-41b7-be62-51398bb8e956__gc1of1,681d6731-e05f-41b7-be62-51398bb8e956,2,1.0,True,True,True
5a177492-70fd-4eed-a472-0bdb565c8a3b__c4of4__gc1of1,5a177492-70fd-4eed-a472-0bdb565c8a3b,3,1.0,True,True,True
b484e685-6412-409c-b71d-f07d05843044__c2of8__gc1of1,b484e685-6412-409c-b71d-f07d05843044,4,1.0,True,True,True
57a1fd09-094e-4912-be18-b3c1d5247640__gc1of1,57a1fd09-094e-4912-be18-b3c1d5247640,3,1.0,True,True,True
b2a35edb-8f41-4666-b6ff-8e1aa4c1822c__c3of4__gc1of1,b2a35edb-8f41-4666-b6ff-8e1aa4c1822c,0,0.5076,True,True,False
c127c66b-8637-4fe6-8ae9-30861082e4eb__c1of2__gc1of1,c127c66b-8637-4fe6-8ae9-30861082e4eb,3,1.0,True,True,True
d5326410-b54c-4d7a-97bd-21312c5efc91__gc1of1,d5326410-b54c-4d7a-97bd-21312c5efc91,2,1.0,True,True,True
2d7bfa34-a636-4aba-9b1b-3d4b35e31a12__c3of8__gc1of1,2d7bfa34-a636-4aba-9b1b-3d4b35e31a12,1,1.0,True,True,True
3fcc778e-1d51-4199-8859-509e7195850e__c1of3__gc1of1,3fcc778e-1d51-4199-8859-509e7195850e,3,1.0,True,True,True
a1d5e380-fbb9-4151-b577-fe7938f9fc99__c2of3__gc1of1,a1d5e380-fbb9-4151-b577-fe7938f9fc99,1,1.0,True,True,True
6a250d5d-4b02-4eda-be98-269e432060b2__c4of7__gc1of1,6a250d5d-4b02-4eda-be98-269e432060b2,2,1.0,True,True,True
a796c93a-11ef-4f2e-9319-7af2e1a9a06a__c2of4__gc1of1,a796c93a-11ef-4f2e-9319-7af2e1a9a06a,2,1.0,True,True,True
9cf24a8d-8c27-480f-87cb-c9bab811c97b__c3of3__gc1of1,9cf24a8d-8c27-480f-87cb-c9bab811c97b,4,1.0,True,True,True
ca079c51-db09-4e47-84d0-2f25cdd65b45__c3of4__gc1of1,ca079c51-db09-4e47-84d0-2f25cdd65b45,2,1.0,True,True,True
c52f4b62-3406-4589-9b67-a6fe66751218__c4of4__gc1of1,c52f4b62-3406-4589-9b67-a6fe66751218,2,1.0,True,True,True
301df795-4d64-426b-9682-02a8c8531208__c5of5__gc1of1,301df795-4d64-426b-9682-02a8c8531208,0,0.2753,False,False,False
26285ae9-4a7e-49b2-8989-d51d6a9810f0__c5of5__gc1of1,26285ae9-4a7e-49b2-8989-d51d6a9810f0,2,1.0,True,True,True
aae492c0-7431-42ff-93da-6923e8246714__c5of6__gc1of1,aae492c0-7431-42ff-93da-6923e8246714,1,1.0,True,True,True
abdb2dce-3451-4075-9685-bdf9b17c002c__gc1of1,abdb2dce-3451-4075-9685-bdf9b17c002c,1,1.0,True,True,True
e1a039e5-391c-4182-960e-713d4bd77a69__c5of5__gc1of1,e1a039e5-391c-4182-960e-713d4bd77a69,1,1.0,True,True,True
bf4ff8e8-bec1-41a8-b0ac-515ec6419303__c4of4__gc1of1,bf4ff8e8-bec1-41a8-b0ac-515ec6419303,2,1.0,True,True,True
3b1453f8-cdb4-42ea-88a4-c2946c386644__c2of2__gc1of1,3b1453f8-cdb4-42ea-88a4-c2946c386644,4,1.0,True,True,True
0cc387b4-dadd-47af-ba11-d829d0e79ee5__c2of2__gc1of1,0cc387b4-dadd-47af-ba11-d829d0e79ee5,4,1.0,True,True,True
06bcd3b4-2ea6-4f9e-9b7c-fba145ff4e9b__c2of2__gc1of1,06bcd3b4-2ea6-4f9e-9b7c-fba145ff4e9b,3,1.0,True,True,True
765450ee-d863-4ddc-924b-c8f99920e601__c4of5__gc1of1,765450ee-d863-4ddc-924b-c8f99920e601,2,1.0,True,True,True
3f8ec94a-e704-4a01-bf26-67a5070e219c__c2of2__gc1of1,3f8ec94a-e704-4a01-bf26-67a5070e219c,0,0.4144,True,False,False
4d7f18ad-ce04-48de-b689-e59df95098b6__c2of2__gc1of1,4d7f18ad-ce04-48de-b689-e59df95098b6,0,0.3171,False,False,False
ecc6fd96-ee78-41d2-8ee0-dea093ba5b76__c5of6__gc1of1,ecc6fd96-ee78-41d2-8ee0-dea093ba5b76,2,1.0,True,True,True
77aced6a-efb1-439b-96a3-44961a92fc3c__c1of3__gc1of1,77aced6a-efb1-439b-96a3-44961a92fc3c,2,1.0,True,True,True
27889532-88ca-42b0-bb96-846145ab6ca0__c3of3__gc1of1,27889532-88ca-42b0-bb96-846145ab6ca0,4,1.0,True,True,True
c17a25be-53ce-49b5-b8ea-5a8b09019195__c7of7__gc1of1,c17a25be-53ce-49b5-b8ea-5a8b09019195,2,1.0,True,True,True
095aba0d-c812-48a0-bccf-a60f64593b0f__c2of2__gc1of1,095aba0d-c812-48a0-bccf-a60f64593b0f,4,1.0,True,True,True
debea9a0-f230-4fbb-9f8b-e8037dcf6662__c4of5__gc1of1,debea9a0-f230-4fbb-9f8b-e8037dcf6662,1,1.0,True,True,True
041c9029-8f6f-40f8-989b-77a75878221c__c2of2__gc1of1,041c9029-8f6f-40f8-989b-77a75878221c,0,0.3354,False,False,False
1ac9b4c7-7fb9-48ed-8049-3e6d9ee11ec8__gc1of1,1ac9b4c7-7fb9-48ed-8049-3e6d9ee11ec8,2,1.0,True,True,True
34243f4e-5da2-4192-b46f-2ed04453c10b__c3of5__gc1of1,34243f4e-5da2-4192-b46f-2ed04453c10b,1,1.0,True,True,True
b1448360-1805-4f54-a1d4-c113cb0d7d58__c2of2__gc1of1,b1448360-1805-4f54-a1d4-c113cb0d7d58,0,0.6056,True,True,False
fc50c718-8986-4599-8e5d-2e8d2c6fa6cf__c1of5__gc1of1,fc50c718-8986-4599-8e5d-2e8d2c6fa6cf,0,0.4717,True,False,False
5d7e30a7-5d51-4ca5-bced-677f1391e719__c3of3__gc1of1,5d7e30a7-5d51-4ca5-bced-677f1391e719,4,1.0,True,True,True
997e6bd5-6fc7-4bd2-9ba8-6f5873d6a990__c5of7__gc1of1,997e6bd5-6fc7-4bd2-9ba8-6f5873d6a990,2,1.0,True,True,True
04e66f12-63a3-45ce-b27a-cc74cea47f60__c4of5__gc1of1,04e66f12-63a3-45ce-b27a-cc74cea47f60,0,0.3113,False,False,False
cbae443f-7bed-4a1d-b305-106cb48cc67a__c4of5__gc1of1,cbae443f-7bed-4a1d-b305-106cb48cc67a,1,1.0,True,True,True
72dac38d-d82a-42ec-99b3-9cfc49a6d134__gc1of1,72dac38d-d82a-42ec-99b3-9cfc49a6d134,1,1.0,True,True,True
c48742c4-d653-4f11-a208-fda65eeecdb5__c1of3__gc1of1,c48742c4-d653-4f11-a208-fda65eeecdb5,3,1.0,True,True,True
3eb34a02-47fa-4d57-b6ea-b75aa256b588__c2of3__gc1of1,3eb34a02-47fa-4d57-b6ea-b75aa256b588,1,1.0,True,True,True
0c42496f-e397-4c20-bded-26466dbda86f__c4of4__gc1of1,0c42496f-e397-4c20-bded-26466dbda86f,4,1.0,True,True,True
004a7dbd-57ce-46f8-9691-409be61c676e__c2of2__gc1of1,004a7dbd-57ce-46f8-9691-409be61c676e,1,1.0,True,True,True
cd1d4a54-611c-4da9-95f6-82b998c27590__c1of5__gc1of1,cd1d4a54-611c-4da9-95f6-82b998c27590,4,1.0,True,True,True
081aacd7-46bb-4ca3-9040-3ec3f433084c__c5of5__gc1of1,081aacd7-46bb-4ca3-9040-3ec3f433084c,3,1.0,True,True,True
49e75786-d132-4c62-860a-ecd08495b38e__c2of5__gc1of1,49e75786-d132-4c62-860a-ecd08495b38e,2,1.0,True,True,True
c7483adc-e85b-403f-9c1c-c9482d71fb2d__c1of2__gc1of1,c7483adc-e85b-403f-9c1c-c9482d71fb2d,3,1.0,True,True,True
d0a3dc42-c04e-40f4-8481-fdff70bbdc12__c3of3__gc1of1,d0a3dc42-c04e-40f4-8481-fdff70bbdc12,1,1.0,True,True,True
4e6a85fb-f9be-4743-a549-8fd3709d141e__c6of7__gc1of1,4e6a85fb-f9be-4743-a549-8fd3709d141e,1,1.0,True,True,True
997e6bd5-6fc7-4bd2-9ba8-6f5873d6a990__c3of7__gc1of1,997e6bd5-6fc7-4bd2-9ba8-6f5873d6a990,2,1.0,True,True,True
f8df61cc-3eb3-4867-9bc1-515d1bad0a59__gc1of1,f8df61cc-3eb3-4867-9bc1-515d1bad0a59,3,1.0,True,True,True
97357251-1b79-4c0b-9705-0ad656263010__c2of2__gc1of1,97357251-1b79-4c0b-9705-0ad656263010,0,0.4249,True,False,False
0df5bbf8-64c9-4907-9935-8539c2756cc7__c1of5__gc1of1,0df5bbf8-64c9-4907-9935-8539c2756cc7,4,1.0,True,True,True
8933e2e4-5d09-4372-a05c-b89814dc697d__c2of3__gc1of1,8933e2e4-5d09-4372-a05c-b89814dc697d,1,1.0,True,True,True
857fa031-6c6b-483a-a151-e7cadab41a40__c3of3__gc1of1,857fa031-6c6b-483a-a151-e7cadab41a40,4,1.0,True,True,True
bbe6a4a8-a8c0-422f-854c-44acb5678c33__c1of3__gc1of1,bbe6a4a8-a8c0-422f-854c-44acb5678c33,0,0.3728,True,False,False
16cef975-beef-47dc-972d-e7364c3701b5__c4of4__gc1of1,16cef975-beef-47dc-972d-e7364c3701b5,3,1.0,True,True,True
28aac206-a9c7-45c6-ba6a-d47d4f8ef737__c4of4__gc1of1,28aac206-a9c7-45c6-ba6a-d47d4f8ef737,4,1.0,True,True,True
8683c262-cd3c-49fd-a89d-fc93ff94cbd4__c2of2__gc1of1,8683c262-cd3c-49fd-a89d-fc93ff94cbd4,0,0.2807,False,False,False
22139769-6254-4c9e-8c85-10e3cd7f095c__c3of3__gc1of1,22139769-6254-4c9e-8c85-10e3cd7f095c,2,1.0,True,True,True
482084a4-2d34-48ff-ad01-5b5019e3e9b6__c3of4__gc1of1,482084a4-2d34-48ff-ad01-5b5019e3e9b6,0,0.273,False,False,False
1b9afcfe-4818-464d-9961-e2d7b3420cea__c3of3__gc1of1,1b9afcfe-4818-464d-9961-e2d7b3420cea,2,1.0,True,True,True
78e54481-2776-4ed0-aec7-b35c8feb1cfa__c4of4__gc1of1,78e54481-2776-4ed0-aec7-b35c8feb1cfa,0,0.3691,True,False,False
6b00f8c2-a745-48d2-ad50-3888f34ae4ef__gc1of1,6b00f8c2-a745-48d2-ad50-3888f34ae4ef,0,0.4071,True,False,False
71649880-02b5-47fe-8ba6-6199f82770ae__c2of2__gc1of1,71649880-02b5-47fe-8ba6-6199f82770ae,4,1.0,True,True,True
b37e9c36-50ae-4509-96e9-ce28e4f48325__c2of4__gc1of1,b37e9c36-50ae-4509-96e9-ce28e4f48325,0,0.2613,False,False,False
3362118c-d1fa-4f25-b03d-f48b4d2ef94f__c3of3__gc1of1,3362118c-d1fa-4f25-b03d-f48b4d2ef94f,2,1.0,True,True,True
3a7f64c9-bca1-4b17-ac35-a808886b7d52__c1of4__gc1of1,3a7f64c9-bca1-4b17-ac35-a808886b7d52,4,1.0,True,True,True
3d7ace29-eaee-4684-bf4f-e8affe773ce5__c2of2__gc1of1,3d7ace29-eaee-4684-bf4f-e8affe773ce5,3,1.0,True,True,True
9134f417-4dc1-4dfb-9337-42df673cc5f0__c1of3__gc1of1,9134f417-4dc1-4dfb-9337-42df673cc5f0,1,1.0,True,True,True
9ac02120-01d4-4878-aec2-20ebc5dc9867__gc1of1,9ac02120-01d4-4878-aec2-20ebc5dc9867,0,0.5061,True,True,False
ba4a0bcd-4396-45d3-982d-3cac8f813cbb__gc1of1,ba4a0bcd-4396-45d3-982d-3cac8f813cbb,3,1.0,True,True,True
c123d89e-9e69-4523-874b-052f4eb885cc__gc1of1,c123d89e-9e69-4523-874b-052f4eb885cc,2,1.0,True,True,True
ff777871-97ce-4bfc-bdfb-73352868944d__c3of3__gc1of1,ff777871-97ce-4bfc-bdfb-73352868944d,3,1.0,True,True,True
781849b2-3db5-423b-ae57-a9f2047af627__gc1of1,781849b2-3db5-423b-ae57-a9f2047af627,2,1.0,True,True,True
b27af889-2e77-45a1-9cb9-1b5f68332c7c__c2of3__gc1of1,b27af889-2e77-45a1-9cb9-1b5f68332c7c,1,1.0,True,True,True
37e9728a-1461-47f5-9426-4298be1ade97__c2of7__gc1of1,37e9728a-1461-47f5-9426-4298be1ade97,0,0.4569,True,False,False
7506c49d-512b-417b-adb1-1bf6d0ea5da3__c2of5__gc1of1,7506c49d-512b-417b-adb1-1bf6d0ea5da3,1,1.0,True,True,True
aefa478d-c47d-42d2-a3b5-3f150603ccee__c1of5__gc1of1,aefa478d-c47d-42d2-a3b5-3f150603ccee,2,1.0,True,True,True
ab5f6483-470a-4293-b7a9-cfa847f018b0__c2of4__gc1of1,ab5f6483-470a-4293-b7a9-cfa847f018b0,0,0.2862,False,False,False
083853f6-0552-42cf-8bf9-33bd469fb345__c1of5__gc1of1,083853f6-0552-42cf-8bf9-33bd469fb345,2,1.0,True,True,True
21575b0c-8558-4bee-9fe1-c998edee0f96__gc1of1,21575b0c-8558-4bee-9fe1-c998edee0f96,0,0.5704,True,True,False
bf9fea18-c82d-471a-a3dd-a23f3a1787ff__c2of2__gc1of1,bf9fea18-c82d-471a-a3dd-a23f3a1787ff,4,1.0,True,True,True
1db9efa0-5906-471c-a9d2-b2385c8ac7e9__c1of4__gc1of1,1db9efa0-5906-471c-a9d2-b2385c8ac7e9,0,0.4061,True,False,False
4714e1c4-4626-43c5-8cf0-fb7085c33048__c2of2__gc1of1,4714e1c4-4626-43c5-8cf0-fb7085c33048,4,1.0,True,True,True
e94abaed-8ae0-4887-acf5-bace80773593__c2of5__gc1of1,e94abaed-8ae0-4887-acf5-bace80773593,2,1.0,True,True,True
33af2c74-d6a5-434a-b04a-b6a8dc9b1d56__c3of3__gc1of1,33af2c74-d6a5-434a-b04a-b6a8dc9b1d56,2,1.0,True,True,True
33de19b1-5dcf-430a-b125-3f3dbb8d2856__c2of2__gc1of1,33de19b1-5dcf-430a-b125-3f3dbb8d2856,0,0.3927,True,False,False
d5330fc7-87de-45dc-8dfd-40f375879a75__c1of2__gc1of1,d5330fc7-87de-45dc-8dfd-40f375879a75,3,1.0,True,True,True
11d911d0-b5fd-426b-ad13-52a63c1f6d34__c2of2__gc1of1,11d911d0-b5fd-426b-ad13-52a63c1f6d34,1,1.0,True,True,True
716075b0-2705-43b9-a648-816c58e2ce0a__c2of3__gc1of1,716075b0-2705-43b9-a648-816c58e2ce0a,2,1.0,True,True,True
bf9fea18-c82d-471a-a3dd-a23f3a1787ff__c1of2__gc1of1,bf9fea18-c82d-471a-a3dd-a23f3a1787ff,4,1.0,True,True,True
0df5bbf8-64c9-4907-9935-8539c2756cc7__c4of5__gc1of1,0df5bbf8-64c9-4907-9935-8539c2756cc7,4,1.0,True,True,True
0fab36c1-7411-4d88-845d-4ba5fd1b9c99__c2of3__gc1of1,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,1,1.0,True,True,True
4f5b30bb-cf10-4e98-b5d3-f6f23c507ece__c3of3__gc1of1,4f5b30bb-cf10-4e98-b5d3-f6f23c507ece,0,0.4992,True,False,False
04e66f12-63a3-45ce-b27a-cc74cea47f60__c3of5__gc1of1,04e66f12-63a3-45ce-b27a-cc74cea47f60,0,0.3347,False,False,False
aa1477dc-3aeb-4f76-86c8-0bf1b0007d29__c2of5__gc1of1,aa1477dc-3aeb-4f76-86c8-0bf1b0007d29,0,0.3045,False,False,False
03f9ecf0-9c9e-461a-821c-aa0cde9398d3__c2of2__gc1of1,03f9ecf0-9c9e-461a-821c-aa0cde9398d3,3,1.0,True,True,True
99923b12-2acd-4eb4-9e1a-56b85c475a76__c2of2__gc1of1,99923b12-2acd-4eb4-9e1a-56b85c475a76,0,0.3942,True,False,False
0064939c-59b9-4448-a63d-34612af0a1b5__gc1of1,0064939c-59b9-4448-a63d-34612af0a1b5,3,1.0,True,True,True
659e367b-9c69-4945-90ff-c0fae71c41cc__c3of4__gc1of1,659e367b-9c69-4945-90ff-c0fae71c41cc,3,1.0,True,True,True
